row,ruleCode,category,reason,condition1,condition2
2113,SZ医保-2113-f43107711f,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x01 腺样体等离子切除术
2114,SZ医保-2114-b50191ff83,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x01 腺样体等离子切除术
2115,SZ医保-2115-f5ba8aaca3,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2116,SZ医保-2116-95db2c1697,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2117,SZ医保-2117-d9a09cc9a6,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2118,SZ医保-2118-aaa6eaa546,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x02 扁桃体激光切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2119,SZ医保-2119-182356e266,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00 腺样增殖体切除术不伴扁桃体切除术
2120,SZ医保-2120-3f86520294,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00 腺样增殖体切除术不伴扁桃体切除术
2121,SZ医保-2121-31d9aaefb5,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x001 鼻内镜下经鼻腺样体切除术
2122,SZ医保-2122-8cf7c7225f,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x001 鼻内镜下经鼻腺样体切除术
2123,SZ医保-2123-a49b781d42,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x002 腺样体切除术
2124,SZ医保-2124-2fc961e2c4,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x002 腺样体切除术
2125,SZ医保-2125-f15e158651,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x004 支撑喉镜下残余腺样增殖体体切除术
2126,SZ医保-2126-1bd3d4134f,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x004 支撑喉镜下残余腺样增殖体体切除术
2127,SZ医保-2127-5f091ef193,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x005 鼻内镜下腺样体消融术
2128,SZ医保-2128-538278b407,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x00x005 鼻内镜下腺样体消融术
2129,SZ医保-2129-192e980231,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x01 腺样体等离子切除术
2130,SZ医保-2130-ae8f9f6167,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x01 腺样体等离子切除术
2131,SZ医保-2131-7d82c73065,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x01 腺样体等离子切除术
2132,SZ医保-2132-69e714f7f9,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2133,SZ医保-2133-dd680a6195,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2134,SZ医保-2134-ea050435df,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2135,SZ医保-2135-5671f7544f,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x03 扁桃体等离子切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2136,SZ医保-2136-2a91f8a12c,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00 腺样增殖体切除术不伴扁桃体切除术
2137,SZ医保-2137-e6485fe7a8,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00 腺样增殖体切除术不伴扁桃体切除术
2138,SZ医保-2138-5ef1740c0a,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x001 鼻内镜下经鼻腺样体切除术
2139,SZ医保-2139-ff7eb23287,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x001 鼻内镜下经鼻腺样体切除术
2140,SZ医保-2140-1860f61883,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x002 腺样体切除术
2141,SZ医保-2141-e1be36d1f9,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x002 腺样体切除术
2142,SZ医保-2142-d6d2a5d435,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x004 支撑喉镜下残余腺样增殖体体切除术
2143,SZ医保-2143-f73ef37a2a,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x004 支撑喉镜下残余腺样增殖体体切除术
2144,SZ医保-2144-0a69476198,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x005 鼻内镜下腺样体消融术
2145,SZ医保-2145-77f632434a,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x00x005 鼻内镜下腺样体消融术
2146,SZ医保-2146-a3ac0b8b6b,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x01 腺样体等离子切除术
2147,SZ医保-2147-8dc538172d,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x01 腺样体等离子切除术
2148,SZ医保-2148-dc21c7df2e,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x01 腺样体等离子切除术
2149,SZ医保-2149-6be77a753b,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2150,SZ医保-2150-c7f60e9bd8,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x02 内镜下腺样体切除术
2151,SZ医保-2151-418f611203,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2152,SZ医保-2152-8acbc71f37,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 28.2x04 内镜下扁桃体切除术,全部手术编码 28.6x03 内镜下残余腺样增殖体切除术
2153,SZ医保-2153-ba82e4d3f9,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.0x00 低位产钳手术,全部手术编码 73.6x00 外阴切开术
2154,SZ医保-2154-ea6ccba7b2,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.0x00 低位产钳手术,全部手术编码 73.6x00x002 会阴中切缝合术
2155,SZ医保-2155-3c965609dc,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.0x00 低位产钳手术,全部手术编码 73.6x01 会阴侧切缝合术
2156,SZ医保-2156-ea07c8b4ea,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.0x00 低位产钳手术,全部手术编码 73.6x02 会阴直切缝合术
2157,SZ医保-2157-94adce4f76,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.2900x001 中位产钳术,全部手术编码 73.6x00 外阴切开术
2158,SZ医保-2158-cececfb426,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.2900x001 中位产钳术,全部手术编码 73.6x00x002 会阴中切缝合术
2159,SZ医保-2159-41946816aa,手术合并编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部手术编码 72.2900x001 中位产钳术,全部手术编码 73.6x01 会阴侧切缝合术
